num_steps,stage,scope,metric,value
40,raw_policy,all,within_chunk_second_delta_max,0.19355565309524536
40,raw_policy,all,oscillation_ratio,0.5377969762419006
40,raw_policy,right_arm,across_run_std_mean,0.0
40,raw_policy,right_arm,across_run_std_median,0.0
40,raw_policy,right_arm,across_run_std_p90,0.0
40,raw_policy,right_arm,across_run_std_p95,0.0
40,raw_policy,right_arm,across_run_std_p99,0.0
40,raw_policy,right_arm,across_run_std_min,0.0
40,raw_policy,right_arm,across_run_std_max,0.0
40,raw_policy,right_arm,within_chunk_delta_mean,0.017877612186937918
40,raw_policy,right_arm,within_chunk_delta_median,0.017742455005645752
40,raw_policy,right_arm,within_chunk_delta_p90,0.025154244899749757
40,raw_policy,right_arm,within_chunk_delta_p95,0.029259127378463732
40,raw_policy,right_arm,within_chunk_delta_p99,0.03356204509735106
40,raw_policy,right_arm,within_chunk_delta_min,0.008897840976715088
40,raw_policy,right_arm,within_chunk_delta_max,0.03474533557891846
40,raw_policy,right_arm,within_chunk_second_delta_mean,0.030370058491826057
40,raw_policy,right_arm,within_chunk_second_delta_median,0.02814069390296936
40,raw_policy,right_arm,within_chunk_second_delta_p90,0.04475814998149874
40,raw_policy,right_arm,within_chunk_second_delta_p95,0.04982984662055969
40,raw_policy,right_arm,within_chunk_second_delta_p99,0.05696784794330597
40,raw_policy,right_arm,within_chunk_second_delta_min,0.01480644941329956
40,raw_policy,right_arm,within_chunk_second_delta_max,0.05720353126525879
40,raw_policy,right_arm,oscillation_ratio,0.8285714285714286
40,raw_policy,left_arm,across_run_std_mean,0.0
40,raw_policy,left_arm,across_run_std_median,0.0
40,raw_policy,left_arm,across_run_std_p90,0.0
40,raw_policy,left_arm,across_run_std_p95,0.0
40,raw_policy,left_arm,across_run_std_p99,0.0
40,raw_policy,left_arm,across_run_std_min,0.0
40,raw_policy,left_arm,across_run_std_max,0.0
40,raw_policy,left_arm,within_chunk_delta_mean,0.06832711010867236
40,raw_policy,left_arm,within_chunk_delta_median,0.0617024302482605
40,raw_policy,left_arm,within_chunk_delta_p90,0.12272083759307861
40,raw_policy,left_arm,within_chunk_delta_p95,0.12741298675537108
40,raw_policy,left_arm,within_chunk_delta_p99,0.16601245045661905
40,raw_policy,left_arm,within_chunk_delta_min,0.019414186477661133
40,raw_policy,left_arm,within_chunk_delta_max,0.18957796692848206
40,raw_policy,left_arm,within_chunk_second_delta_mean,0.08477314196837445
40,raw_policy,left_arm,within_chunk_second_delta_median,0.08495034277439117
40,raw_policy,left_arm,within_chunk_second_delta_p90,0.13318727910518657
40,raw_policy,left_arm,within_chunk_second_delta_p95,0.160479998588562
40,raw_policy,left_arm,within_chunk_second_delta_p99,0.1801266342401505
40,raw_policy,left_arm,within_chunk_second_delta_min,0.02449735999107361
40,raw_policy,left_arm,within_chunk_second_delta_max,0.19355565309524536
40,raw_policy,left_arm,oscillation_ratio,0.3492647058823529
40,raw_policy,gripper,across_run_std_mean,0.0
40,raw_policy,gripper,across_run_std_median,0.0
40,raw_policy,gripper,across_run_std_p90,0.0
40,raw_policy,gripper,across_run_std_p95,0.0
40,raw_policy,gripper,across_run_std_p99,0.0
40,raw_policy,gripper,across_run_std_min,0.0
40,raw_policy,gripper,across_run_std_max,0.0
40,raw_policy,gripper,within_chunk_delta_mean,0.01698287591642263
40,raw_policy,gripper,within_chunk_delta_median,0.0151233971118927
40,raw_policy,gripper,within_chunk_delta_p90,0.03126969933509827
40,raw_policy,gripper,within_chunk_delta_p95,0.03319432735443115
40,raw_policy,gripper,within_chunk_delta_p99,0.042831709384918176
40,raw_policy,gripper,within_chunk_delta_min,0.0023459196090698242
40,raw_policy,gripper,within_chunk_delta_max,0.0476115345954895
40,raw_policy,gripper,within_chunk_second_delta_mean,0.028643527378638584
40,raw_policy,gripper,within_chunk_second_delta_median,0.025210797786712646
40,raw_policy,gripper,within_chunk_second_delta_p90,0.05125507712364197
40,raw_policy,gripper,within_chunk_second_delta_p95,0.05539398789405822
40,raw_policy,gripper,within_chunk_second_delta_p99,0.06966496884822848
40,raw_policy,gripper,within_chunk_second_delta_min,0.007482767105102539
40,raw_policy,gripper,within_chunk_second_delta_max,0.07991370558738708
40,raw_policy,gripper,oscillation_ratio,0.7450980392156863
40,raw_policy,arms,across_run_std_mean,0.0
40,raw_policy,arms,across_run_std_median,0.0
40,raw_policy,arms,across_run_std_p90,0.0
40,raw_policy,arms,across_run_std_p95,0.0
40,raw_policy,arms,across_run_std_p99,0.0
40,raw_policy,arms,across_run_std_min,0.0
40,raw_policy,arms,across_run_std_max,0.0
40,raw_policy,arms,within_chunk_delta_mean,0.06832711010867236
40,raw_policy,arms,within_chunk_delta_median,0.0617024302482605
40,raw_policy,arms,within_chunk_delta_p90,0.12272083759307861
40,raw_policy,arms,within_chunk_delta_p95,0.12741298675537108
40,raw_policy,arms,within_chunk_delta_p99,0.16601245045661905
40,raw_policy,arms,within_chunk_delta_min,0.019414186477661133
40,raw_policy,arms,within_chunk_delta_max,0.18957796692848206
40,raw_policy,arms,within_chunk_second_delta_mean,0.0848462520322452
40,raw_policy,arms,within_chunk_second_delta_median,0.08495034277439117
40,raw_policy,arms,within_chunk_second_delta_p90,0.13318727910518657
40,raw_policy,arms,within_chunk_second_delta_p95,0.160479998588562
40,raw_policy,arms,within_chunk_second_delta_p99,0.1801266342401505
40,raw_policy,arms,within_chunk_second_delta_min,0.024532735347747803
40,raw_policy,arms,within_chunk_second_delta_max,0.19355565309524536
40,raw_policy,arms,oscillation_ratio,0.5121359223300971
40,robot_unit,all,across_run_std_mean,0.0
40,robot_unit,all,across_run_std_median,0.0
40,robot_unit,all,across_run_std_p90,0.0
40,robot_unit,all,across_run_std_p95,0.0
40,robot_unit,all,across_run_std_p99,0.0
40,robot_unit,all,across_run_std_min,0.0
40,robot_unit,all,across_run_std_max,0.0
40,robot_unit,all,within_chunk_delta_mean,0.022869334841261104
40,robot_unit,all,within_chunk_delta_median,0.018510818481445312
40,robot_unit,all,within_chunk_delta_p90,0.037739682197570804
40,robot_unit,all,within_chunk_delta_p95,0.04537029266357418
40,robot_unit,all,within_chunk_delta_p99,0.05424110651016233
40,robot_unit,all,within_chunk_delta_min,0.00813603401184082
40,robot_unit,all,within_chunk_delta_max,0.05687129497528076
40,robot_unit,all,within_chunk_second_delta_mean,0.025539087907721598
40,robot_unit,all,within_chunk_second_delta_median,0.023052111268043518
40,robot_unit,all,within_chunk_second_delta_p90,0.03988262116909028
40,robot_unit,all,within_chunk_second_delta_p95,0.04288578629493713
40,robot_unit,all,within_chunk_second_delta_p99,0.04879091858863831
40,robot_unit,all,within_chunk_second_delta_min,0.010223761200904846
40,robot_unit,all,within_chunk_second_delta_max,0.050595760345458984
40,robot_unit,all,oscillation_ratio,0.41397849462365593
40,robot_unit,right_arm,across_run_std_mean,0.0
40,robot_unit,right_arm,across_run_std_median,0.0
40,robot_unit,right_arm,across_run_std_p90,0.0
40,robot_unit,right_arm,across_run_std_p95,0.0
40,robot_unit,right_arm,across_run_std_p99,0.0
40,robot_unit,right_arm,across_run_std_min,0.0
40,robot_unit,right_arm,across_run_std_max,0.0
40,robot_unit,right_arm,within_chunk_delta_mean,0.0069449924084605
40,robot_unit,right_arm,within_chunk_delta_median,0.006384521722793579
40,robot_unit,right_arm,within_chunk_delta_p90,0.011174851655960083
40,robot_unit,right_arm,within_chunk_delta_p95,0.012024545669555664
40,robot_unit,right_arm,within_chunk_delta_p99,0.015431842803955058
40,robot_unit,right_arm,within_chunk_delta_min,0.002484560012817383
40,robot_unit,right_arm,within_chunk_delta_max,0.0178220272064209
40,robot_unit,right_arm,within_chunk_second_delta_mean,0.01234352495521307
40,robot_unit,right_arm,within_chunk_second_delta_median,0.011469006538391113
40,robot_unit,right_arm,within_chunk_second_delta_p90,0.0194426640868187
40,robot_unit,right_arm,within_chunk_second_delta_p95,0.022970660030841826
40,robot_unit,right_arm,within_chunk_second_delta_p99,0.02759495258331299
40,robot_unit,right_arm,within_chunk_second_delta_min,0.004098862409591675
40,robot_unit,right_arm,within_chunk_second_delta_max,0.029084354639053345
40,robot_unit,right_arm,oscillation_ratio,1.0
40,robot_unit,left_arm,across_run_std_mean,0.0
40,robot_unit,left_arm,across_run_std_median,0.0
40,robot_unit,left_arm,across_run_std_p90,0.0
40,robot_unit,left_arm,across_run_std_p95,0.0
40,robot_unit,left_arm,across_run_std_p99,0.0
40,robot_unit,left_arm,across_run_std_min,0.0
40,robot_unit,left_arm,across_run_std_max,0.0
40,robot_unit,left_arm,within_chunk_delta_mean,0.022800495734020154
40,robot_unit,left_arm,within_chunk_delta_median,0.018510818481445312
40,robot_unit,left_arm,within_chunk_delta_p90,0.037739682197570804
40,robot_unit,left_arm,within_chunk_delta_p95,0.04537029266357418
40,robot_unit,left_arm,within_chunk_delta_p99,0.05424110651016233
40,robot_unit,left_arm,within_chunk_delta_min,0.006716132164001465
40,robot_unit,left_arm,within_chunk_delta_max,0.05687129497528076
40,robot_unit,left_arm,within_chunk_second_delta_mean,0.02520901228611668
40,robot_unit,left_arm,within_chunk_second_delta_median,0.022197842597961426
40,robot_unit,left_arm,within_chunk_second_delta_p90,0.03988262116909028
40,robot_unit,left_arm,within_chunk_second_delta_p95,0.04288578629493713
40,robot_unit,left_arm,within_chunk_second_delta_p99,0.04879091858863831
40,robot_unit,left_arm,within_chunk_second_delta_min,0.004970073699951172
40,robot_unit,left_arm,within_chunk_second_delta_max,0.050595760345458984
40,robot_unit,left_arm,oscillation_ratio,0.3006535947712418
40,robot_unit,gripper,across_run_std_mean,0.0
40,robot_unit,gripper,across_run_std_median,0.0
40,robot_unit,gripper,across_run_std_p90,0.0
40,robot_unit,gripper,across_run_std_p95,0.0
40,robot_unit,gripper,across_run_std_p99,0.0
40,robot_unit,gripper,across_run_std_min,0.0
40,robot_unit,gripper,across_run_std_max,0.0
40,robot_unit,gripper,within_chunk_delta_mean,0.006486631169611094
40,robot_unit,gripper,within_chunk_delta_median,0.0054048895835876465
40,robot_unit,gripper,within_chunk_delta_p90,0.010978472232818604
40,robot_unit,gripper,within_chunk_delta_p95,0.013329052925109858
40,robot_unit,gripper,within_chunk_delta_p99,0.015154149532318105
40,robot_unit,gripper,within_chunk_delta_min,0.0010372400283813477
40,robot_unit,gripper,within_chunk_delta_max,0.016412198543548584
40,robot_unit,gripper,within_chunk_second_delta_mean,0.01067925492922465
40,robot_unit,gripper,within_chunk_second_delta_median,0.009614229202270508
40,robot_unit,gripper,within_chunk_second_delta_p90,0.01757069230079651
40,robot_unit,gripper,within_chunk_second_delta_p95,0.020361718535423276
40,robot_unit,gripper,within_chunk_second_delta_p99,0.025920293331146243
40,robot_unit,gripper,within_chunk_second_delta_min,0.003308534622192383
40,robot_unit,gripper,within_chunk_second_delta_max,0.026912331581115723
40,robot_unit,gripper,oscillation_ratio,0.8333333333333334
40,robot_unit,arms,across_run_std_mean,0.0
40,robot_unit,arms,across_run_std_median,0.0
40,robot_unit,arms,across_run_std_p90,0.0
40,robot_unit,arms,across_run_std_p95,0.0
40,robot_unit,arms,across_run_std_p99,0.0
40,robot_unit,arms,across_run_std_min,0.0
40,robot_unit,arms,across_run_std_max,0.0
40,robot_unit,arms,within_chunk_delta_mean,0.022869334841261104
40,robot_unit,arms,within_chunk_delta_median,0.018510818481445312
40,robot_unit,arms,within_chunk_delta_p90,0.037739682197570804
40,robot_unit,arms,within_chunk_delta_p95,0.04537029266357418
40,robot_unit,arms,within_chunk_delta_p99,0.05424110651016233
40,robot_unit,arms,within_chunk_delta_min,0.00813603401184082
40,robot_unit,arms,within_chunk_delta_max,0.05687129497528076
40,robot_unit,arms,within_chunk_second_delta_mean,0.025509757455438375
40,robot_unit,arms,within_chunk_second_delta_median,0.023052111268043518
40,robot_unit,arms,within_chunk_second_delta_p90,0.03988262116909028
40,robot_unit,arms,within_chunk_second_delta_p95,0.04288578629493713
40,robot_unit,arms,within_chunk_second_delta_p99,0.04879091858863831
40,robot_unit,arms,within_chunk_second_delta_min,0.010223761200904846
40,robot_unit,arms,within_chunk_second_delta_max,0.050595760345458984
40,robot_unit,arms,oscillation_ratio,0.3850574712643678
